,title,location,summary_review,review_score,movie_score,genre
10800,It's a Wonderful Life,United States,this film be dark grimy and downright depress ,9.0,8.6,Drama
10801,It's a Wonderful Life,United States,simply a classic ,10.0,8.6,Drama
10802,It's a Wonderful Life,France,beautiful timeless heartfelt classic ,10.0,8.6,Drama
10803,It's a Wonderful Life,United Kingdom,a charming film that never stray into sentimentality ,9.0,8.6,Drama
10804,It's a Wonderful Life,Canada,it ' a wonderful film ,10.0,8.6,Drama
10805,It's a Wonderful Life,UNKNOWN,an inspiring work that can be as deep as you want it to be ,8.0,8.6,Drama
10806,It's a Wonderful Life,France,highly influential ,10.0,8.6,Drama
10807,It's a Wonderful Life,United States,it ' a wonderful life ,8.0,8.6,Drama
10808,It's a Wonderful Life,United States,it ' a wonderfully boring life ,8.0,8.6,Drama
10809,It's a Wonderful Life,Sweden,triumph to the kindness we all posses ,9.0,8.6,Drama
10810,It's a Wonderful Life,"Cluj-Napoca, Romania",sure beat the heck out of modern movie ,10.0,8.6,Drama
10811,It's a Wonderful Life,United States,intrigue ,10.0,8.6,Drama
10812,It's a Wonderful Life,Jordan,one of the most beautiful film struggle ,10.0,8.6,Drama
10813,It's a Wonderful Life,Greece,an all time masterpiece ,10.0,8.6,Drama
10814,It's a Wonderful Life,"Sydney, Australia",the ultimate christmas movie ,9.0,8.6,Drama
10815,It's a Wonderful Life,United States,""" it ' a wonderful life ""  a wonderful timeless film ",10.0,8.6,Drama
10816,It's a Wonderful Life,Canada,classic ,10.0,8.6,Drama
10817,It's a Wonderful Life,United States,good guy george bailey explore what the world would be like if he never exist ,8.0,8.6,Drama
10818,It's a Wonderful Life,Australia,it be a wonderful life ,10.0,8.6,Drama
10819,It's a Wonderful Life,london,a truly great film ,10.0,8.6,Drama
10820,It's a Wonderful Life,United Kingdom,what more can be say ... ,10.0,8.6,Drama
10821,It's a Wonderful Life,Romania,simple charming ,8.6,8.6,Drama
10822,It's a Wonderful Life,"Derby, UK",when you wish upon a star ,9.0,8.6,Drama
10823,It's a Wonderful Life,United States,holiday classic ,7.0,8.6,Drama
10824,It's a Wonderful Life,United States,inspiration ,8.0,8.6,Drama
10825,It's a Wonderful Life,United States,it ' a wonderful life ,8.6,8.6,Drama
10826,It's a Wonderful Life,UNKNOWN,it ' a wonderful film ,8.6,8.6,Drama
10827,It's a Wonderful Life,Greece,a really wonderful heartwarming movie ... ,8.0,8.6,Drama
10828,It's a Wonderful Life,Brazil,wonderful stuff eventually ,9.0,8.6,Drama
10829,It's a Wonderful Life,Ireland,its really be ,9.0,8.6,Drama
10830,It's a Wonderful Life,"Tunbridge Wells, England",a christmas carol in reverse ,9.0,8.6,Drama
10831,It's a Wonderful Life,Ireland,it ' a wonderful life be a wonderful film ,8.0,8.6,Drama
10832,It's a Wonderful Life,UNKNOWN,a very good family film ,8.0,8.6,Drama
10833,It's a Wonderful Life,United Kingdom,wonderful but not perfect ,8.0,8.6,Drama
10834,It's a Wonderful Life,UNKNOWN,depressed about how your life turn out watch this film ,7.0,8.6,Drama
10835,It's a Wonderful Life,The world of artists,not what i expect ,7.0,8.6,Drama
10836,It's a Wonderful Life,United States,it ' a wonderful life ,9.0,8.6,Drama
10837,It's a Wonderful Life,Canada,classic capra - corn ,8.0,8.6,Drama
10838,It's a Wonderful Life,United Kingdom,the great christmas film of all time ,9.0,8.6,Drama
10839,It's a Wonderful Life,USA,it be ,10.0,8.6,Drama
10840,It's a Wonderful Life,"Bicester, England",this film be as good as it get ,10.0,8.6,Drama
10841,The Usual Suspects,"Austin, TX",the most enjoyment you will have see a movie for the * second * time ,10.0,8.6,Crime
10842,The Usual Suspects,"Perth, Australia",a stone cold classic ,8.6,8.6,Crime
10843,The Usual Suspects,UNKNOWN,the american thriller of the nineties ,10.0,8.6,Crime
10844,The Usual Suspects,"Tucson, AZ",not enough good thing to say ,10.0,8.6,Crime
10845,The Usual Suspects,"Lancs, England",a modern masterpiece ... ,8.6,8.6,Crime
10846,The Usual Suspects,"London, England",the best film i have ever see ,10.0,8.6,Crime
10847,The Usual Suspects,United States,the film that made kevin spacey a star ,8.6,8.6,Crime
10849,The Usual Suspects,"London, England",better than the sum of its part ,8.6,8.6,Crime
10850,The Usual Suspects,Nebraska,a true thriller ,10.0,8.6,Crime
10851,The Usual Suspects,London,best thriller movie in the world ,10.0,8.6,Crime
10852,The Usual Suspects,"Weymouth, England",frighteningly excellent ,10.0,8.6,Crime
10853,The Usual Suspects,USA,""" the   great   trick   the   devil   ever   pull "" ",9.0,8.6,Crime
10854,The Usual Suspects,Vulcan,a perfectly craft mystery - ( very ambiguous spoiler ) ,10.0,8.6,Crime
10855,The Usual Suspects,United States,i be glad i finally get a chance to see it ,9.0,8.6,Crime
10856,The Usual Suspects,United Kingdom,a twisty classic ,8.6,8.6,Crime
10857,The Usual Suspects,UNKNOWN,excellent production but rely way too much on the surprise ending--which may not even be a surprise ,6.0,8.6,Crime
10858,The Usual Suspects,Australia,over - work ,6.0,8.6,Crime
10859,The Usual Suspects,"Boulder, CO",stylish crime drama with little content ,6.0,8.6,Crime
10860,The Usual Suspects,"SF, CA",the movie lie ,1.0,8.6,Crime
10861,The Usual Suspects,"Sydney, Australia",""" and like that ... he be go "" ",10.0,8.6,Crime
10862,The Usual Suspects,"Santa Ana, CA",end not a surprise ,1.0,8.6,Crime
10863,The Usual Suspects,Ottawa,stupid gimmick stupid movie ,1.0,8.6,Crime
10864,The Usual Suspects,"San Diego, CA",entertain to the very last line ... ,10.0,8.6,Crime
10865,The Usual Suspects,UNKNOWN,why bother with a plot ,1.0,8.6,Crime
10866,The Usual Suspects,home,great trick or dirty trick ,1.0,8.6,Crime
10867,The Usual Suspects,United States,""" why'd you wanna ' treat me like a keser "" ",5.0,8.6,Crime
10868,The Usual Suspects,UNKNOWN,the cake be a lie ,1.0,8.6,Crime
10869,The Usual Suspects,United States,total of all stereotype in formula routine film with no asset ,1.0,8.6,Crime
10870,The Usual Suspects,"Berkeley, CA",spoiler : totally fun but totally over - rat once you think about it ,5.0,8.6,Crime
10871,The Usual Suspects,"Portland, Oregon",pretentious ,1.0,8.6,Crime
10872,The Usual Suspects,United States,usual suckspects ,1.0,8.6,Crime
10873,The Usual Suspects,Australia,too clever for it ' own good ,3.0,8.6,Crime
10874,The Usual Suspects,United States,no redeem quality whatsoever ,1.0,8.6,Crime
10875,The Usual Suspects,UNKNOWN,movie rely too much on the twist ,5.0,8.6,Crime
10876,The Usual Suspects,UNKNOWN,be i really get it   be you   ( brain hurt ) ,8.6,8.6,Crime
10877,The Usual Suspects,Australia,the puzzle that would not play fair ,2.0,8.6,Crime
10878,The Usual Suspects,United States,second - least-worthwhile really popular movie ,4.0,8.6,Crime
10879,The Usual Suspects,United States,a dynamic script ,9.0,8.6,Crime
10880,The Usual Suspects,Suriname,do not read agatha christie ,7.0,8.6,Crime
10881,The Usual Suspects,"Pasto, Colombia",the usual suspect certainly defy pigeon holing or labeling ,10.0,8.6,Crime
10882,The Usual Suspects,"Niagara Region, Ontario, Canada",sometimes a movie try too hard ,4.0,8.6,Crime
10883,The Usual Suspects,United States,the great trick the devil ever pull ... ,10.0,8.6,Crime
10884,The Usual Suspects,"New York, United States",i have no word for how good this movie be ,10.0,8.6,Crime
10885,The Usual Suspects,"Boston, MA",composition ,10.0,8.6,Crime
10886,The Usual Suspects,Australia,not your usual crime - drama/thriller ,10.0,8.6,Crime
10887,The Usual Suspects,United States,brilliance in movie make ,10.0,8.6,Crime
10888,The Usual Suspects,"San Jose, CA",a mystery you can solve in the first 30 minute ,5.0,8.6,Crime
10889,The Usual Suspects,Romania,what ,6.0,8.6,Crime
10890,The Usual Suspects,USA,would you still love me .... ,3.0,8.6,Crime
10891,The Usual Suspects,United Kingdom,good film if not a little too over hype ,8.0,8.6,Crime
10892,The Usual Suspects,New Hampshire,ridiculously overrate ,3.0,8.6,Crime
10893,The Usual Suspects,Australia,at first be not the big fan but .... ,8.0,8.6,Crime
10894,The Usual Suspects,United States,spacey 's film ,9.0,8.6,Crime
10895,The Usual Suspects,United Kingdom,great movie here be a critique of the criticism ,8.6,8.6,Crime
10896,The Usual Suspects,"Bradenton, Florida",well make ... it just be not the sort of film i particularly enjoy ,8.0,8.6,Crime
10897,The Usual Suspects,United States,"this review be simple and contain "" spoiler "" .. .... .... ",2.0,8.6,Crime
10898,The Usual Suspects,"Shanghai, China",i do not get it ,6.0,8.6,Crime
10899,The Usual Suspects,Pittsburgh,great until the surprise end ,6.0,8.6,Crime
10900,The Usual Suspects,"London, England",flaw but fascinating ,8.6,8.6,Crime
10901,The Usual Suspects,UK,not flawless but comprise of many individually terrific scene include that ending ... ,8.0,8.6,Crime
10902,The Usual Suspects,Hawaii,cheap ploy for a plot twist -- ruin movie for me ,5.0,8.6,Crime
10903,The Usual Suspects,California,overrated ,6.0,8.6,Crime
10904,The Usual Suspects,movieland,surprising end with little behind it ,3.0,8.6,Crime
10905,The Usual Suspects,"Buffalo, New York",a gang form during a police lineup ,9.0,8.6,Crime
10906,The Usual Suspects,"Chantilly, VA",slick nonsense ,5.0,8.6,Crime
10907,The Usual Suspects,USA,a mixed review ,3.0,8.6,Crime
10908,The Usual Suspects,"Greenville, NY",it love itself too much ,5.0,8.6,Crime
10909,The Usual Suspects,New Hampshire,ridiculously overrate ,3.0,8.6,Crime
10910,The Usual Suspects,United States,okay but let ' not get carry away ,8.6,8.6,Crime
10911,The Usual Suspects,United States,summary ,10.0,8.6,Crime
10912,The Usual Suspects,"California, United States",a classic non linear flashback of a story provide from a vantage point evident from two witness and the scene of a massacre ,10.0,8.6,Crime
10913,The Usual Suspects,Serbia,""" i believe in god and the only thing that scar me be keyser soze "" ",10.0,8.6,Crime
10914,The Usual Suspects,UNKNOWN,""" the great trick the devil ever pull be convince the world he do not exist "" ",8.0,8.6,Crime
10915,The Usual Suspects,United Kingdom,the last great mystery thriller ,10.0,8.6,Crime
10916,The Usual Suspects,France,it be obvious that there be no cake ,6.0,8.6,Crime
10917,The Usual Suspects,"Denver, Colorado",somewhat wonderful ,6.0,8.6,Crime
10918,The Usual Suspects,UNKNOWN,then come the twist ,10.0,8.6,Crime
10919,The Usual Suspects,Poland,who be keyser soze ,9.0,8.6,Crime
10920,The Usual Suspects,Australia,a extraordinary crime thriller that will leave you speechless ,9.0,8.6,Crime
10921,The Usual Suspects,United Kingdom,double twist ,9.0,8.6,Crime
10922,The Usual Suspects,North America,twist - laden story ,7.0,8.6,Crime
10923,The Usual Suspects,"Berlin, Germany",perfect example on how a twist make the movie ,6.0,8.6,Crime
10924,The Usual Suspects,UNKNOWN,good movie but overrated ,7.0,8.6,Crime
10925,The Usual Suspects,United States,must see ,10.0,8.6,Crime
10926,The Usual Suspects,"Montreal, Canada",the usual suspect  criminal versus criminal and everyone chase their own tail ,7.0,8.6,Crime
10927,The Usual Suspects,Bangalore,very truly suspense movie - very gripping - must watch movie ,10.0,8.6,Crime
10928,The Usual Suspects,Nigeria,one of my favorite interrogation ,8.0,8.6,Crime
10929,The Usual Suspects,United States,mystery suspense twist and turn make it very enjoyable movie ,10.0,8.6,Crime
10930,The Usual Suspects,United States,the devil trick u again ,10.0,8.6,Crime
10931,The Usual Suspects,United States,one line summary ,10.0,8.6,Crime
10932,The Usual Suspects,Venezuela,thrilling as hell ,10.0,8.6,Crime
10933,The Usual Suspects,India,mystery do not get any better ,10.0,8.6,Crime
10934,The Usual Suspects,United Kingdom,intricate storyline complex but be make amazing by its ending ,8.0,8.6,Crime
10935,The Usual Suspects,United States,good film ,8.0,8.6,Crime
10936,The Usual Suspects,Portugal,what a line up ,9.0,8.6,Crime
10937,The Usual Suspects,United Kingdom,the best of the best ,10.0,8.6,Crime
10938,The Usual Suspects,United States,the usual suspect should be a classic someday ,10.0,8.6,Crime
10939,The Usual Suspects,United States,possibly the greatest crime drama ever make ,10.0,8.6,Crime
10940,The Usual Suspects,Philippines,beautiful bait ,8.0,8.6,Crime
10941,The Usual Suspects,Switzerland,best film ever ,10.0,8.6,Crime
10942,The Usual Suspects,UNKNOWN,overrated   spoiler ahead ,8.6,8.6,Crime
10943,The Usual Suspects,"Bradenton, FL",not entirely unusual ,7.0,8.6,Crime
10944,The Usual Suspects,Canada,great movie of all time ,10.0,8.6,Crime
10945,The Usual Suspects,United States,review : the usual suspect ,10.0,8.6,Crime
10946,The Usual Suspects,Republic of Macedonia,perfect ,10.0,8.6,Crime
10947,The Usual Suspects,United Kingdom,my favourite movie of all time ,10.0,8.6,Crime
10948,The Usual Suspects,United Kingdom,brilliant engage and entertain ,9.0,8.6,Crime
10949,The Usual Suspects,United States,people do not get it ,10.0,8.6,Crime
10950,The Usual Suspects,"Visakhapatnam, India",a movie to be remember for a lifetime .. ,8.6,8.6,Crime
10951,The Usual Suspects,United States,one half martin scorsese mixed with one half film noir ,8.0,8.6,Crime
10952,The Usual Suspects,"Stillwater, OK",although bryan singer have direct some pretty good movie .... ,9.0,8.6,Crime
10953,The Usual Suspects,"IL, USA",the very definition of a movie you have to watch twice ,9.0,8.6,Crime
10954,The Usual Suspects,India,one of the best finish witness in the 90 's ,9.0,8.6,Crime
10955,The Usual Suspects,lhr,when its identity be reveal the devil be disappear ,10.0,8.6,Crime
10956,The Usual Suspects,United Kingdom,simply amazing ,8.0,8.6,Crime
10957,The Usual Suspects,United Kingdom,who be keiser souze ,9.0,8.6,Crime
10958,The Usual Suspects,United States,a slow moving rivet mystery/thriller ,9.0,8.6,Crime
10959,The Usual Suspects,Australia,a very watchable movie with a killer end ,9.0,8.6,Crime
10960,The Usual Suspects,"Chicago, IL",a great film in all way ,10.0,8.6,Crime
10961,The Usual Suspects,Turkey,brilliance in all way ,10.0,8.6,Crime
10962,The Usual Suspects,United States,great movie ever ,10.0,8.6,Crime
10963,The Usual Suspects,"San Francisco, California",the legend of keyser soze ,8.0,8.6,Crime
10964,The Usual Suspects,Kansas City MO,not the usual type of movie ... ,10.0,8.6,Crime
10965,The Usual Suspects,United Kingdom,entertain enough thriller but treat common - sense with reckless disregard ,7.0,8.6,Crime
10966,The Usual Suspects,"Birmingham, Alabama",a clever con game - but the con be on you ,8.6,8.6,Crime
10967,The Usual Suspects,"Helsinki, Finland",twisted ( not clever ) plot nothing else ,8.6,8.6,Crime
10968,The Usual Suspects,United States,suspect its pretty good ,8.6,8.6,Crime
10969,The Usual Suspects,United States,one of the top 10 best of the 90 's ,10.0,8.6,Crime
10970,The Usual Suspects,United States,this be what movie be all about ,10.0,8.6,Crime
10971,The Usual Suspects,Canada,well act but the script be manipulative and implausible ,6.0,8.6,Crime
10972,The Usual Suspects,United Kingdom,noir at its best ,10.0,8.6,Crime
10973,The Usual Suspects,India,over rat movie .... .... ,6.0,8.6,Crime
10974,The Usual Suspects,India,stupendous ending ,10.0,8.6,Crime
10975,The Usual Suspects,India,a movie with unexpected end ,10.0,8.6,Crime
10976,The Usual Suspects,Pakistan,an absolute beauty ,9.0,8.6,Crime
10977,The Usual Suspects,"Hampshire, England",quite ingenious crime film that let you in and then do not give you so much as a sniff unless you can spot all the visual clue and then some more ,10.0,8.6,Crime
10978,The Usual Suspects,Bulgaria,great plot twist ever ,10.0,8.6,Crime
10979,The Usual Suspects,Australia,oh my god ,7.0,8.6,Crime
10980,The Usual Suspects,United States,grip ,8.0,8.6,Crime
10981,The Usual Suspects,United States,classic ,10.0,8.6,Crime
10982,The Usual Suspects,Canada,not as great ... ,6.0,8.6,Crime
10983,The Usual Suspects,United States,the movie be about a 6 or 7 till the end ,10.0,8.6,Crime
10984,The Usual Suspects,Maryland,good but not great ,7.0,8.6,Crime
10985,The Usual Suspects,USA,a good movie but ... ,6.0,8.6,Crime
10986,The Usual Suspects,Japan,very good pure nonsense ,8.6,8.6,Crime
10987,The Usual Suspects,Netherlands,great concept overly contrived result ,7.0,8.6,Crime
10988,The Usual Suspects,"Lincoln, NE USA",good ... but not great ,6.0,8.6,Crime
